family,taxon,author,endemism,IUCN category,ThreatSearch assessed
Ericaceae,Gaultheria bracteata,(Cav.) G.Don,no,LC,yes
Ericaceae,Gaultheria erecta,Vent.,no,LC,yes
Ericaceae,Macleania rupestris,(Kunth) A.C.Sm.,no,LC,yes
Ericaceae,Vaccinium floribundum,Kunth,no,LC,yes
Erythroxylaceae,Erythroxylum argentinum,O.E.Schulz,no,NE,no
Erythroxylaceae,Erythroxylum campestre,A.St.-Hil.,no,NE,no
Erythroxylaceae,Erythroxylum citrifolium,A.St.-Hil.,no,LC,yes
Erythroxylaceae,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,no,LC,yes
Erythroxylaceae,Erythroxylum daphnites,Mart.,no,LC,yes
Erythroxylaceae,Erythroxylum deciduum,A.St.-Hil.,no,LC,yes
Erythroxylaceae,Erythroxylum gracilipes,Peyr.,no,LC,yes
Erythroxylaceae,Erythroxylum macrophyllum,Cav.,no,LC,yes
Erythroxylaceae,Erythroxylum mucronatum,Benth.,no,LC,yes
Erythroxylaceae,Erythroxylum pelleterianum,A.St.-Hil.,no,LC,yes
Erythroxylaceae,Erythroxylum raimondii,O.E.Schulz,no,NE,no
Erythroxylaceae,Erythroxylum squamatum,Sw.,no,LC,yes
Erythroxylaceae,Erythroxylum suberosum,A.St.-Hil.,no,LC,yes
Erythroxylaceae,Erythroxylum subracemosum,Turcz.,no,LC,yes
Erythroxylaceae,Erythroxylum tortuosum,Mart.,no,LC,yes
Erythroxylaceae,Erythroxylum ulei,O.E.Schulz,no,LC,yes
Escalloniaceae,Escallonia hypoglauca,Herzog,no,LC,yes
Escalloniaceae,Escallonia millegrana,Griseb.,no,LC,yes
Escalloniaceae,Escallonia myrtilloides,L.f.,no,NE,yes
Escalloniaceae,Escallonia paniculata,(Ruiz & Pav.) Schult.,no,LC,yes
Escalloniaceae,Escallonia resinosa,(Ruiz & Pav.) Pers.,no,NE,yes
Escalloniaceae,Escallonia reticulata,Sleumer,yes,NE,no
Escalloniaceae,Escallonia schreiteri,Sleumer,no,NE,yes
Escalloniaceae,Escallonia tucumanensis,Hosseus,no,NE,no
Euphorbiaceae,Acalypha diversifolia,Jacq.,no,LC,yes
Euphorbiaceae,Acalypha macrostachya,Jacq.,no,LC,yes
Euphorbiaceae,Acalypha padifolia,Kunth,no,LC,yes
Euphorbiaceae,Acalypha peruviana,Müll.Arg.,no,NE,no
Euphorbiaceae,Acalypha stachyura,Pax,no,LC,yes
Euphorbiaceae,Acalypha stenoloba,Müll.Arg.,no,LC,yes
Euphorbiaceae,Actinostemon concolor,(Spreng.) Müll.Arg.,no,LC,yes
Euphorbiaceae,Actinostemon klotzschii,(Didr.) Pax,no,LC,yes
Euphorbiaceae,Actinostemon schomburgkii,(Klotzsch) Hochr.,no,LC,yes
Euphorbiaceae,Adelia membranifolia,(Müll.Arg.) Chodat & Hassl.,no,NT,yes
Euphorbiaceae,Alchornea anamariae,Secco,no,NE,yes
Euphorbiaceae,Alchornea brittonii,Secco,no,NE,no
Euphorbiaceae,Alchornea castaneifolia,(Humb. & Bonpl. ex Willd.) A.Juss.,no,LC,yes
Euphorbiaceae,Alchornea discolor,Poepp.,no,LC,yes
Euphorbiaceae,Alchornea fluviatilis,Secco,no,NE,no
Euphorbiaceae,Alchornea glandulosa,Poepp.,no,LC,yes
Euphorbiaceae,Alchornea grandiflora,Müll.Arg.,no,LC,yes
Euphorbiaceae,Alchornea hilariana,Baill.,no,NE,no
Euphorbiaceae,Alchornea latifolia,Sw.,no,LC,yes
Euphorbiaceae,Alchornea pearcei,Britton,no,LC,yes
Euphorbiaceae,Alchornea triplinervia,(Spreng.) Müll.Arg.,no,LC,yes
Euphorbiaceae,Alchorneopsis floribunda,(Benth.) Müll.Arg.,no,LC,yes
Euphorbiaceae,Aparisthmium cordatum,(A.Juss.) Baill.,no,LC,yes
Euphorbiaceae,Cleidion amazonicum,Ule,no,LC,yes
Euphorbiaceae,Cleidion tricoccum,(Casar.) Baill.,no,NE,no
Euphorbiaceae,Cnidoscolus tubulosus,(Müll.Arg.) I.M.Johnst.,no,LC,yes
Euphorbiaceae,Cnidoscolus vitifolius,(Mill.) Pohl,no,NE,no
Euphorbiaceae,Conceveiba guianensis,Aubl.,no,LC,yes
Euphorbiaceae,Conceveiba martiana,Baill.,no,LC,yes
Euphorbiaceae,Croton abutilifolius,Croizat,yes,NE,no
Euphorbiaceae,Croton argyrophyllus,Kunth,no,LC,yes
Euphorbiaceae,Croton beetlei,Croizat,no,NE,no
Euphorbiaceae,Croton cajucara,Benth.,no,LC,yes
Euphorbiaceae,Croton cuneatus,Klotzsch,no,LC,yes
Euphorbiaceae,Croton erythrochyloides,Croizat,yes,NE,no
Euphorbiaceae,Croton fragrantulus,Croizat,no,NE,no
Euphorbiaceae,Croton gigantifolius,P.E.Berry & Secco,no,NE,yes
Euphorbiaceae,Croton gracilipes,Baill.,no,NE,yes
Euphorbiaceae,Croton lechleri,Müll.Arg.,no,NE,no
Euphorbiaceae,Croton matourensis,Aubl.,no,LC,yes
Euphorbiaceae,Croton pachypodus,G.L.Webster,no,LC,yes
Euphorbiaceae,Croton palanostigma,Klotzsch,no,LC,yes
Euphorbiaceae,Croton perspeciosus,Croizat,no,NE,yes
Euphorbiaceae,Croton piluliferus,Rusby,no,NE,no
Euphorbiaceae,Croton quadrisetosus,Lam.,no,NE,no
Euphorbiaceae,Croton rimbachii,Croizat,no,NE,no
Euphorbiaceae,Croton ruizianus,Müll.Arg.,no,NE,no
Euphorbiaceae,Croton rusbyi,Britton ex Rusby,no,NE,no
Euphorbiaceae,Croton sampatik,Müll.Arg.,no,NE,yes
Euphorbiaceae,Croton schiedeanus,Schltdl.,no,LC,yes
Euphorbiaceae,Croton tricolor,Klotzsch ex Baill.,no,LC,yes
Euphorbiaceae,Croton urucurana,Baill.,no,NE,yes
Euphorbiaceae,Croton yavitensis,Croizat,no,NE,no
Euphorbiaceae,Dodecastigma amazonicum,Ducke,no,LC,yes
Euphorbiaceae,Euphorbia comosa,Vell.,no,LC,yes
Euphorbiaceae,Euphorbia cotinifolia,L.,no,LC,yes
Euphorbiaceae,Euphorbia sinclairiana,Benth.,no,LC,yes
Euphorbiaceae,Gitara nicaraguensis,(Hemsl.) Card.-McTeag. & L.J.Gillespie,no,LC,yes
Euphorbiaceae,Glycydendron amazonicum,Ducke,no,LC,yes
Euphorbiaceae,Gymnanthes nervosa,Müll.Arg.,no,NE,yes
Euphorbiaceae,Hevea brasiliensis,(Willd. ex A.Juss.) Müll.Arg.,no,LC,yes
Euphorbiaceae,Hevea guianensis,Aubl.,no,LC,yes
Euphorbiaceae,Hura crepitans,L.,no,NE,yes
Euphorbiaceae,Jatropha grossidentata,Pax & K.Hoffm.,no,NT,yes
Euphorbiaceae,Mabea anadena,Pax & K.Hoffm.,no,LC,yes
Euphorbiaceae,Mabea angustifolia,Spruce ex Benth.,no,LC,yes
Euphorbiaceae,Mabea anomala,Müll.Arg.,no,NE,no
Euphorbiaceae,Mabea elegans,Rusby,no,NE,no
Euphorbiaceae,Mabea fistulifera,Mart.,no,NE,no
Euphorbiaceae,Mabea macbridei,I.M.Johnst.,no,LC,yes
Euphorbiaceae,Mabea nitida,Spruce ex Benth.,no,LC,yes
Euphorbiaceae,Mabea paniculata,Spruce ex Benth.,no,NE,no
Euphorbiaceae,Mabea pohliana,(Benth.) Müll.Arg.,no,LC,yes
Euphorbiaceae,Manihot esculenta,Crantz,no,NE,no
Euphorbiaceae,Maprounea guianensis,Aubl.,no,LC,yes
Euphorbiaceae,Pachystroma longifolium,(Nees) I.M.Johnst.,no,LC,yes
Euphorbiaceae,Pleradenophora membranifolia,(Müll.Arg.) Esser & A.L.Melo,no,LC,yes
Euphorbiaceae,Plukenetia brachybotrya,Müll.Arg.,no,LC,yes
Euphorbiaceae,Sapium argutum,(Müll.Arg.) Huber,no,LC,yes
Euphorbiaceae,Sapium glandulosum,(L.) Morong,no,LC,yes
Euphorbiaceae,Sapium haematospermum,Müll.Arg.,no,LC,yes
Euphorbiaceae,Sapium marmieri,Huber,no,NE,no
Euphorbiaceae,Sapium obovatum,Klotzsch ex Müll.Arg.,no,NE,no
Euphorbiaceae,Sapium pallidum,(Müll.Arg.) Huber,no,NE,no
Euphorbiaceae,Sebastiania brasiliensis,Spreng.,no,LC,yes
Euphorbiaceae,Stillingia tenella,(Pax & K.Hoffm.) Esser,no,NE,no
Euphorbiaceae,Tetrorchidium andinum,Müll.Arg.,no,LC,yes
Euphorbiaceae,Tetrorchidium dusenii,Pax & K.Hoffm.,no,NE,no
Euphorbiaceae,Tetrorchidium macrophyllum,Müll.Arg.,no,LC,yes
Fabaceae,Abarema centiflora,Barneby & J.W.Grimes,yes,VU,yes
Fabaceae,Abarema jupunba,(Willd.) Britton & Killip,no,LC,yes
Fabaceae,Acaciella angustissima,(Mill.) Britton & Rose,no,LC,yes
Fabaceae,Acosmium cardenasii,H.S.Irwin & Arroyo,no,LC,yes
Fabaceae,Aeschynomene ciliata,Vogel,no,LC,yes
Fabaceae,Albizia carbonaria,Britton,no,LC,yes
Fabaceae,Albizia coripatensis,(Rusby) Schery,yes,NE,no
Fabaceae,Albizia inundata,(Mart.) Barneby & J.W.Grimes,no,LC,yes
Fabaceae,Albizia niopoides,(Spruce ex Benth.) Burkart,no,LC,yes
Fabaceae,Albizia subdimidiata,(Splitg.) Barneby & J.W.Grimes,no,LC,yes
Fabaceae,Amburana acreana,(Ducke) A.C.Sm.,no,VU,yes
Fabaceae,Amburana cearensis,(Allemão) A.C.Sm.,no,EN,yes
Fabaceae,Amphiodon effusus,Huber,no,LC,yes
Fabaceae,Anadenanthera colubrina,(Vell.) Brenan,no,LC,yes
Fabaceae,Anadenanthera peregrina,(L.) Speg.,no,LC,yes
Fabaceae,Andira cujabensis,Benth.,no,LC,yes
Fabaceae,Andira inermis,(W.Wright) DC.,no,LC,yes
Fabaceae,Andira macrothyrsa,Ducke,no,NE,no
Fabaceae,Andira multistipula,Ducke,no,NE,no
Fabaceae,Andira surinamensis,(Bondt) Splitg. ex Pulle,no,LC,yes
Fabaceae,Andira vermifuga,(Mart.) Benth.,no,LC,yes
Fabaceae,Apuleia leiocarpa,(Vogel) J.F.Macbr.,no,LC,yes
Fabaceae,Apurimacia boliviana,(Britton) Lavin,no,NE,yes
Fabaceae,Ateleia guaraya,Herzog,no,LC,yes
Fabaceae,Balizia elegans,(Ducke) Barneby & J.W.Grimes,no,NT,yes
Fabaceae,Balizia pedicellaris,(DC.) Barneby & J.W.Grimes,no,NE,no
Fabaceae,Bauhinia acreana,Harms,no,NE,no
Fabaceae,Bauhinia aculeata,L.,no,LC,yes
Fabaceae,Bauhinia cheilantha,(Bong.) Steud.,no,LC,yes
Fabaceae,Bauhinia conwayi,Rusby,no,NE,no
Fabaceae,Bauhinia corniculata,Benth.,no,NE,no
Fabaceae,Bauhinia cupulata,Benth.,no,LC,yes
Fabaceae,Bauhinia forficata,Link,no,LC,yes
Fabaceae,Bauhinia gardneri,Benth.,no,NE,no
Fabaceae,Bauhinia longicuspis,Spruce ex Benth.,no,LC,yes
Fabaceae,Bauhinia longifolia,(Bong.) Steud.,no,LC,yes
Fabaceae,Bauhinia mollis,(Bong.) D.Dietr.,no,NE,yes
Fabaceae,Bauhinia pentandra,(Bong.) Vogel ex D.Dietr.,no,LC,yes
Fabaceae,Bauhinia platypetala,Burch. ex Benth.,no,NE,no
Fabaceae,Bauhinia tuichiensis,Cayola & A. Fuentes,yes,NE,no
Fabaceae,Bauhinia ungulata,L.,no,LC,yes
Fabaceae,Bowdichia nitida,Spruce ex Benth.,no,LC,yes
Fabaceae,Bowdichia virgilioides,Kunth,no,LC,yes
Fabaceae,Calliandra angustifolia,Spruce ex Benth.,no,LC,yes
Fabaceae,Calliandra chulumania,Barneby,yes,NE,yes
Fabaceae,Calliandra haematocephala,Hassk.,yes,NE,no
Fabaceae,Calliandra harrisii,(Lindl.) Benth.,no,NE,no
Fabaceae,Calliandra trinervia,Benth.,no,LC,yes
Fabaceae,Campsiandra angustifolia,Spruce ex Benth.,no,LC,yes
Fabaceae,Campsiandra chigo-montero,Stergios,no,NE,no
Fabaceae,Cascaronia astragalina,Griseb.,no,LC,yes
Fabaceae,Cassia grandis,L.f.,no,LC,yes
Fabaceae,Cedrelinga cateniformis,(Ducke) Ducke,no,LC,yes
Fabaceae,Cenostigma bracteosum,(Tul.) Gagnon & G.P.Lewis,no,LC,yes
Fabaceae,Cenostigma marginatum,(Tul.) Gagnon & G.P.Lewis,no,NE,yes
Fabaceae,Cenostigma pluviosum,(DC.) Gagnon & G.P.Lewis,no,NE,no
Fabaceae,Centrolobium microchaete,(Mart. ex Benth.) H.C.Lima,no,LC,yes
Fabaceae,Cercidium andicola,Griseb.,no,LC,yes
Fabaceae,Chloroleucon chacoense,(Burkart) Barneby & J.W.Grimes,no,VU,yes
Fabaceae,Chloroleucon foliolosum,(Benth.) G.P.Lewis,no,LC,yes
Fabaceae,Chloroleucon mangense,(Jacq.) Britton & Rose,no,LC,yes
Fabaceae,Chloroleucon tenuiflorum,(Benth.) Barneby & J.W.Grimes,no,LC,yes
Fabaceae,Clitoria arborescens,R.Br.,no,LC,yes
Fabaceae,Clitoria juninensis,Fantz,no,NE,no
Fabaceae,Clitoria nervosa,Herzog,no,NE,no
Fabaceae,Cojoba arborea,(L.) Britton & Rose,no,LC,yes
Fabaceae,Cojoba beckii,Barneby & J.W.Grimes,yes,NE,no
Fabaceae,Cojoba chazutensis,(Standl.) L.Rico,no,NE,yes
Fabaceae,Collaea argentina,Griseb.,no,LC,yes
Fabaceae,Collaea speciosa,(Loisel.) DC.,no,LC,yes
Fabaceae,Copaifera duckei,Dwyer,no,NE,no
Fabaceae,Copaifera krukovii,(Dwyer) J.A.S.Costa,no,DD,yes
Fabaceae,Copaifera langsdorffii,Desf.,no,LC,yes
Fabaceae,Copaifera multijuga,Hayne,no,LC,yes
Fabaceae,Copaifera oblongifolia,Mart. ex Hayne,no,LC,yes
Fabaceae,Copaifera officinalis,L.,no,NE,yes
Fabaceae,Copaifera paupera,(Herzog) Dwyer,no,LC,yes
Fabaceae,Copaifera reticulata,Ducke,no,LC,yes
Fabaceae,Coursetia brachyrhachis,Harms,no,VU,yes
Fabaceae,Coursetia hypoleuca,(Speg.) Lavin,no,VU,yes
Fabaceae,Crudia glaberrima,(Steud.) J.F.Macbr.,no,LC,yes
Fabaceae,Cyclolobium brasiliense,Benth.,no,LC,yes
Fabaceae,Cynometra spruceana,Baill.,no,LC,yes
Fabaceae,Dahlstedtia araripensis,(Benth.) M.J.Silva & A.M.G.Azevedo,no,LC,yes
Fabaceae,Dahlstedtia muehlbergiana,(Hassl.) M.J.Silva & A.M.G.Azevedo,no,NE,yes
Fabaceae,Dalbergia foliolosa,Benth.,no,NT,yes
Fabaceae,Dalbergia frutescens,(Vell.) Britton,no,LC,yes
Fabaceae,Dalbergia gracilis,Benth.,no,LC,yes
Fabaceae,Dalbergia riedelii,(Benth.) Sandwith,no,LC,yes
Fabaceae,Dalbergia riparia,(Benth.) Benth.,no,LC,yes
Fabaceae,Dalbergia spruceana,Benth.,no,VU,yes
Fabaceae,Dalbergia subcymosa,Ducke,no,NT,yes
Fabaceae,Dalbergia villosa,(Benth.) Benth.,no,VU,yes
Fabaceae,Deguelia amazonica,Killip,no,LC,yes
Fabaceae,Deguelia angulata,(Ducke) A.M.G. Azevedo & R.A. Camargo,no,NE,no
Fabaceae,Deguelia scandens,Aubl.,no,LC,yes
Fabaceae,Deguelia spruceana,(Benth.) A.M.G.Azevedo & R.A.Camargo,no,NE,yes
Fabaceae,Desmodium cajanifolium,(Kunth) DC.,no,LC,yes
Fabaceae,Dialium guianense,(Aubl.) Sandwith,no,LC,yes
Fabaceae,Dimorphandra gardneriana,Tul.,no,LC,yes
Fabaceae,Dimorphandra mollis,Benth.,no,LC,yes
Fabaceae,Dimorphandra pennigera,Tul.,no,LC,yes
Fabaceae,Diplotropis peruviana,J.F.Macbr.,no,LC,yes
Fabaceae,Diplotropis purpurea,(Rich.) Amshoff,no,LC,yes
Fabaceae,Dipteryx alata,Vogel,no,VU,yes
Fabaceae,Dipteryx micrantha,Harms,no,DD,yes
Fabaceae,Dipteryx odorata,(Aubl.) Willd.,no,DD,yes
Fabaceae,Diptychandra aurantiaca,Tul.,no,LC,yes
Fabaceae,Dussia discolor,(Benth.) Amshoff,no,LC,yes
Fabaceae,Dussia tessmannii,Harms,no,LC,yes
Fabaceae,Enterolobium contortisiliquum,(Vell.) Morong,no,LC,yes
Fabaceae,Enterolobium gummiferum,(Mart.) J.F.Macbr.,no,LC,yes
Fabaceae,Enterolobium maximum,Ducke,no,LC,yes
Fabaceae,Enterolobium schomburgkii,(Benth.) Benth.,no,LC,yes
Fabaceae,Eriosema violaceum,(Aubl.) G.Don,no,LC,yes
Fabaceae,Erythrina amazonica,Krukoff,no,LC,yes
Fabaceae,Erythrina dominguezii,Hassl.,no,LC,yes
Fabaceae,Erythrina edulis,Triana ex Micheli,no,LC,yes
Fabaceae,Erythrina falcata,Benth.,no,LC,yes
Fabaceae,Erythrina fusca,Lour.,no,LC,yes
Fabaceae,Erythrina poeppigiana,(Walp.) O.F.Cook,no,LC,yes
Fabaceae,Erythrina rubrinervia,Kunth,no,LC,yes
Fabaceae,Erythrina similis,Krukoff,no,NE,no
Fabaceae,Erythrina ulei,Harms,no,LC,yes
Fabaceae,Geoffroea decorticans,(Gillies ex Hook. & Arn.) Burkart,no,LC,yes
Fabaceae,Geoffroea spinosa,Jacq.,no,LC,yes
Fabaceae,Gleditsia amorphoides,(Griseb.) Taub.,no,NE,yes
Fabaceae,Guibourtia chodatiana,(Hassl.) J.Léonard,no,NE,yes
Fabaceae,Holocalyx balansae,Micheli,no,LC,yes
Fabaceae,Hydrochorea corymbosa,(Rich.) Barneby & J.W.Grimes,no,LC,yes
Fabaceae,Hymenaea courbaril,L.,no,LC,yes
Fabaceae,Hymenaea martiana,(Hayne) Hayne,no,LC,yes
Fabaceae,Hymenaea oblongifolia,Huber,no,LC,yes
Fabaceae,Hymenaea parvifolia,Huber,no,LC,yes
Fabaceae,Hymenaea stigonocarpa,Mart. ex Hayne,no,LC,yes
Fabaceae,Hymenolobium excelsum,Ducke,no,NE,yes
Fabaceae,Inga acreana,Harms,no,LC,yes
Fabaceae,Inga acrocephala,Steud.,no,LC,yes
Fabaceae,Inga acuminata,Benth.,no,LC,yes
Fabaceae,Inga adenophylla,Pittier,no,LC,yes
Fabaceae,Inga alata,Benoist,no,LC,yes
Fabaceae,Inga alba,(Sw.) Willd.,no,LC,yes
Fabaceae,Inga amboroensis,T.D.Penn.,yes,VU,yes
Fabaceae,Inga approximata,T.D.Penn.,yes,VU,yes
Fabaceae,Inga auristellae,Harms,no,LC,yes
Fabaceae,Inga balsapambensis,T.D.Penn.,no,VU,yes
Fabaceae,Inga bourgoni,(Aubl.) DC.,no,LC,yes
Fabaceae,Inga capitata,Desv.,no,LC,yes
Fabaceae,Inga cayennensis,Sagot ex Benth.,no,LC,yes
Fabaceae,Inga cecropietorum,Ducke,no,LC,yes
Fabaceae,Inga chartacea,Poepp.,no,LC,yes
Fabaceae,Inga chrysantha,Ducke,no,NE,no
Fabaceae,Inga cinnamomea,Spruce ex Benth.,no,LC,yes
Fabaceae,Inga cordatoalata,Ducke,no,LC,yes
Fabaceae,Inga coruscans,Humb. & Bonpl. ex Willd.,no,LC,yes
Fabaceae,Inga cylindrica,(Vell.) Mart.,no,LC,yes
Fabaceae,Inga disticha,Benth.,no,LC,yes
Fabaceae,Inga edulis,Mart.,no,LC,yes
Fabaceae,Inga expansa,Rusby,yes,NE,yes
Fabaceae,Inga fastuosa,(Jacq.) Willd.,no,LC,yes
Fabaceae,Inga fendleriana,Benth.,no,LC,yes
Fabaceae,Inga feuillei,DC.,no,NE,no
Fabaceae,Inga grandis,T.D.Penn.,no,LC,yes
Fabaceae,Inga heterophylla,Willd.,no,LC,yes
Fabaceae,Inga ilta,T.D.Penn.,no,LC,yes
Fabaceae,Inga ingoides,(Rich.) Willd.,no,LC,yes
Fabaceae,Inga japurensis,T.D.Penn.,no,LC,yes
Fabaceae,Inga lateriflora,Miq.,no,LC,yes
Fabaceae,Inga laurina,(Sw.) Willd.,no,LC,yes
Fabaceae,Inga leiocalycina,Benth.,no,LC,yes
Fabaceae,Inga lopadadenia,Harms,no,LC,yes
Fabaceae,Inga macrophylla,Humb. & Bonpl. ex Willd.,no,LC,yes
Fabaceae,Inga marginata,Willd.,no,LC,yes
Fabaceae,Inga multijuga,Benth.,no,LC,yes
Fabaceae,Inga multinervis,T.D.Penn.,no,LC,yes
Fabaceae,Inga nobilis,Willd.,no,LC,yes
Fabaceae,Inga oerstediana,Benth.,no,LC,yes
Fabaceae,Inga pallida,Rusby,yes,VU,yes
Fabaceae,Inga peduncularis,Benth.,no,NE,yes
Fabaceae,Inga pezizifera,Benth.,no,LC,yes
Fabaceae,Inga pilosula,(Rich.) J.F.Macbr.,no,LC,yes
Fabaceae,Inga poeppigiana,Benth.,no,LC,yes
Fabaceae,Inga punctata,Willd.,no,LC,yes
Fabaceae,Inga ruiziana,G.Don,no,LC,yes
Fabaceae,Inga rusbyi,Pittier,no,LC,yes
Fabaceae,Inga saltensis,Burkart,no,VU,yes
Fabaceae,Inga sapindoides,Willd.,no,LC,yes
Fabaceae,Inga sertulifera,DC.,no,LC,yes
Fabaceae,Inga setosa,G.Don,no,LC,yes
Fabaceae,Inga spectabilis,(Vahl) Willd.,no,LC,yes
Fabaceae,Inga splendens,Willd.,no,LC,yes
Fabaceae,Inga steinbachii,Harms,yes,NE,yes
Fabaceae,Inga stenocalyx,Benth.,no,DD,yes
Fabaceae,Inga stenopoda,Pittier,no,LC,yes
Fabaceae,Inga stenoptera,Benth.,no,LC,yes
Fabaceae,Inga stipulacea,G.Don,no,LC,yes
Fabaceae,Inga stipularis,DC.,no,LC,yes
Fabaceae,Inga striata,Benth.,no,LC,yes
Fabaceae,Inga striolata,T.D.Penn.,no,LC,yes
Fabaceae,Inga tenuistipula,Ducke,no,LC,yes
Fabaceae,Inga thibaudiana,DC.,no,LC,yes
Fabaceae,Inga tomentosa,Benth.,no,LC,yes
Fabaceae,Inga umbellifera,(Vahl) Steud. ex DC.,no,LC,yes
Fabaceae,Inga umbratica,Poepp.,no,LC,yes
Fabaceae,Inga velutina,Willd.,no,LC,yes
Fabaceae,Inga vera,Willd.,no,LC,yes
Fabaceae,Inga villosissima,Benth.,no,LC,yes
Fabaceae,Inga vismiifolia,Poepp.,no,LC,yes
Fabaceae,Lachesiodendron viridiflorum,"(Kunth) P.G.Ribeiro, L.P.Queiroz & Luckow",no,LC,yes
Fabaceae,Lecointea amazonica,Ducke,no,LC,yes
Fabaceae,Lecointea peruviana,J.F.Macbr.,no,LC,yes
Fabaceae,Leptolobium dasycarpum,Vogel,no,LC,yes
Fabaceae,Leptolobium elegans,Vogel,no,LC,yes
Fabaceae,Leptolobium nitens,Vogel,no,LC,yes
Fabaceae,Leucochloron bolivianum,C.E. Hughes & M. Atahuachi,yes,NE,no
Fabaceae,Libidibia paraguariensis,(D.Parodi) G.P.Lewis,no,VU,yes
Fabaceae,Lonchocarpus guillemineanus,(Tul.) Malme,no,NE,yes
Fabaceae,Lonchocarpus hedyosmus,Miq.,no,LC,yes
Fabaceae,Lonchocarpus lilloi,(Hassl.) Burkart,no,NE,yes
Fabaceae,Lonchocarpus macrocarpus,Benth.,no,NE,yes
Fabaceae,Lonchocarpus neei,M.Sousa,yes,VU,yes
Fabaceae,Lonchocarpus pluvialis,Rusby,no,LC,yes
Fabaceae,Lonchocarpus riparius,M.Sousa,yes,NE,no
Fabaceae,Lonchocarpus seorsus,"(J.F.Macbr.) M.Sousa ex D.A.Neill, Klitg. & G.P.Lewis",no,NE,no
Fabaceae,Lonchocarpus sericophyllus,M.Sousa,yes,NE,yes
Fabaceae,Lonchocarpus spiciflorus,Mart. ex Benth.,no,LC,yes
Fabaceae,Luetzelburgia andina,"D.B.O.S.Cardoso , L.P.Queiroz & H.C.Lima",yes,VU,yes
Fabaceae,Luetzelburgia sotoi,"D.B.O.S.Cardoso , L.P.Queiroz & H.C.Lima",yes,VU,yes
Fabaceae,Machaerium acutifolium,Vogel,no,LC,yes
Fabaceae,Machaerium aristulatum,(Spruce ex Benth.) Ducke,no,LC,yes
Fabaceae,Machaerium biovulatum,Micheli,no,LC,yes
Fabaceae,Machaerium eriocarpum,Benth.,no,LC,yes
Fabaceae,Machaerium floribundum,Benth.,no,LC,yes
Fabaceae,Machaerium guanaiense,Rudd,yes,NE,no
Fabaceae,Machaerium hirtum,(Vell.) Stellfeld,no,LC,yes
Fabaceae,Machaerium inundatum,(Mart. ex Benth.) Ducke,no,LC,yes
Fabaceae,Machaerium isadelphum,(E.Mey.) Standl.,no,LC,yes
Fabaceae,Machaerium kegelii,Meisn.,no,LC,yes
Fabaceae,Machaerium latifolium,Rusby,no,LC,yes
Fabaceae,Machaerium leiophyllum,(DC.) Benth.,no,LC,yes
Fabaceae,Machaerium lunatum,(L.f.) Ducke,no,LC,yes
Fabaceae,Machaerium millei,Standl.,no,LC,yes
Fabaceae,Machaerium moritzianum,Benth.,no,NE,no
Fabaceae,Machaerium multifoliolatum,Ducke,no,LC,yes
Fabaceae,Machaerium mutisii,Killip ex Rudd,no,LC,yes
Fabaceae,Machaerium nyctitans,Benth.,no,LC,yes
Fabaceae,Machaerium paraguariense,Hassl.,no,LC,yes
Fabaceae,Machaerium penduliflorum,Rudd,no,NE,no
Fabaceae,Machaerium scleroxylon,Tul.,no,LC,yes
Fabaceae,Machaerium seemannii,Benth. ex Seem.,no,LC,yes
Fabaceae,Machaerium tortipes,Hoehne,no,NE,no
Fabaceae,Machaerium villosum,Vogel,no,VU,yes
Fabaceae,Macrolobium acaciifolium,(Benth.) Benth.,no,LC,yes
Fabaceae,Macrolobium angustifolium,(Benth.) R.S.Cowan,no,LC,yes
Fabaceae,Macrolobium multijugum,(DC.) Benth.,no,LC,yes
Fabaceae,Martiodendron elatum,(Ducke) Gleason,no,NE,yes
Fabaceae,Mimosa acutistipula,Benth.,no,NE,yes
Fabaceae,Mimosa bifurca,Benth.,no,NE,yes
Fabaceae,Mimosa dalyi,Barneby,no,LC,yes
Fabaceae,Mimosa detinens,Benth.,no,LC,yes
Fabaceae,Mimosa farinosa,Griseb.,no,NE,no
Fabaceae,Mimosa hexandra,Micheli,no,LC,yes
Fabaceae,Mimosa lepidota,Herzog,yes,NE,no
Fabaceae,Mimosa revoluta,Benth.,no,LC,yes
Fabaceae,Mimosa rufescens,Benth.,no,LC,yes
Fabaceae,Mimosa woodii,M. Atahuachi & C.E. Hughes,yes,NE,yes
Fabaceae,Mimozyganthus carinatus,(Griseb.) Burkart,no,NE,yes
Fabaceae,Muellera amazonica,M.Sousa,no,NE,no
Fabaceae,Muellera campestris,(Mart. ex Benth.) M.J.Silva & A.M.G.Azevedo,no,NE,no
Fabaceae,Muellera fluvialis,(Lindm.) Burkart,no,NE,no
Fabaceae,Muellera nudiflorens,(Burkart) M.J.Silva & A.M.G.Azevedo,no,NE,no
Fabaceae,Muellera sericea,(Micheli) M.J.Silva & A.M.G.Azevedo,no,LC,yes
Fabaceae,Myrocarpus emarginatus,A.L.B. Sartori & A.M.G. Azevedo,yes,NE,yes
Fabaceae,Myrocarpus venezuelensis,Rudd,no,NE,no
Fabaceae,Myroxylon balsamum,(L.) Harms,no,LC,yes
Fabaceae,Myroxylon peruiferum,L.f.,no,LC,yes
Fabaceae,Ormosia amazonica,Ducke,no,LC,yes
Fabaceae,Ormosia bolivarensis,(Rudd) C.H.Stirt.,no,NE,no
