family,taxon,author,endemism,IUCN category,ThreatSearch assessed
Sapindaceae,Macphersonia gracilis,O. Hoffm.,no,LC,yes
Sapindaceae,Majidea forsteri,(Sprague) Radlk.,no,NE,yes
Sapindaceae,Majidea zanguebarica,Kirk,no,NE,no
Sapindaceae,Pancovia golungensis,(Hiern) Exell & Mendonça,no,NE,yes
Sapindaceae,Pancovia holtzii,Gilg ex Radlk.,no,LC,yes
Sapindaceae,Pancovia turbinata,Radlk.,no,LC,yes
Sapindaceae,Pappea capensis,Eckl. & Zeyh.,no,LC,yes
Sapindaceae,Placodiscus amaniensis,Radlk.,yes,NE,no
Sapindaceae,Placodiscus pedicellatus,F.G. Davies,yes,NE,no
Sapindaceae,Stadtmannia oppositifolia,Lam.,no,LC,yes
Sapindaceae,Zanha africana,(Radlk.) Exell,no,NE,no
Sapindaceae,Zanha golungensis,Hiern,no,LC,yes
Sapotaceae,Chrysophyllum zimmermannii,Engl.,yes,NE,no
Sapotaceae,Donella bangweolensis,(R.E.Fr. & Pellegr.) Mackinder,no,LC,yes
Sapotaceae,Englerophytum magalismontanum,(Sond.) T.D.Penn.,no,LC,yes
Sapotaceae,Englerophytum natalense,(Sond.) T.D.Penn.,no,LC,yes
Sapotaceae,Gambeya albida,(G.Don) Aubrév. & Pellegr.,no,NT,yes
Sapotaceae,Gambeya gorungosana,(Engl.) Liben,no,NE,yes
Sapotaceae,Gambeya perpulchra,(Mildbr. ex Hutch. & Dalziel) Aubrév. & Pellegr.,no,LC,yes
Sapotaceae,Inhambanella henriquezii,(Engl. & Warb.) Dubard,no,NE,yes
Sapotaceae,Manilkara butugi,Chiov.,no,NE,yes
Sapotaceae,Manilkara dawei,(Stapf) Chiov.,no,NE,yes
Sapotaceae,Manilkara discolor,(Sond.) J.H.Hemsl.,no,LC,yes
Sapotaceae,Manilkara fischeri,(Engl.) H.J.Lam,yes,DD,yes
Sapotaceae,Manilkara mochisia,(Baker) Dubard,no,LC,yes
Sapotaceae,Manilkara obovata,(Sabine & G.Don) J.H.Hemsl.,no,LC,yes
Sapotaceae,Manilkara sansibarensis,(Engl.) Dubard,no,NE,no
Sapotaceae,Manilkara sulcata,(Engl.) Dubard,no,LC,yes
Sapotaceae,Mimusops acutifolia,Mildbr.,yes,VU,yes
Sapotaceae,Mimusops aedificatoria,Mildbr.,no,NE,no
Sapotaceae,Mimusops bagshawei,S.Moore,no,VU,yes
Sapotaceae,Mimusops kummel,Bruce ex A.DC.,no,LC,yes
Sapotaceae,Mimusops obtusifolia,Lam.,no,NE,yes
Sapotaceae,Mimusops penduliflora,Engl.,yes,EN,yes
Sapotaceae,Mimusops riparia,Engl.,no,VU,yes
Sapotaceae,Mimusops somalensis,Chiov.,no,NE,no
Sapotaceae,Mimusops zeyheri,Sond.,no,LC,yes
Sapotaceae,Neohemsleya usambarensis,T.D.Penn.,yes,VU,yes
Sapotaceae,Omphalocarpum strombocarpum,Y.B.Harv. & Lovett,yes,EN,yes
Sapotaceae,Pouteria adolfi-friedericii,(Engl.) A.Meeuse,no,LC,yes
Sapotaceae,Pouteria alnifolia,(Baker) Roberty,no,LC,yes
Sapotaceae,Pouteria altissima,(A.Chev.) Baehni,no,NT,yes
Sapotaceae,Pouteria pseudoracemosa,(J.H.Hemsl.) L.Gaut.,yes,VU,yes
Sapotaceae,Sideroxylon inerme,L.,no,VU,yes
Sapotaceae,Synsepalum brevipes,(Baker) T.D.Penn.,no,LC,yes
Sapotaceae,Synsepalum cerasiferum,(Welw.) T.D.Penn.,no,LC,yes
Sapotaceae,Synsepalum kassneri,(Engl.) T.D.Penn.,no,VU,yes
Sapotaceae,Synsepalum msolo,(Engl.) T.D.Penn.,no,LC,yes
Sapotaceae,Synsepalum passargei,(Engl.) T.D.Penn.,no,LC,yes
Sapotaceae,Synsepalum ulugurense,(Engl.) Engl.,yes,NE,no
Sapotaceae,Vitellariopsis cuneata,(Engl.) Aubrév.,yes,VU,yes
Sapotaceae,Vitellariopsis kirkii,(Baker) Dubard,no,VU,yes
Scrophulariaceae,Buddleja polystachya,Fresen.,no,NE,yes
Scrophulariaceae,Buddleja salviifolia,(L.) Lam.,no,LC,yes
Simaroubaceae,Brucea antidysenterica,J.F.Mill.,no,LC,yes
Simaroubaceae,Harrisonia abyssinica,Oliv.,no,LC,yes
Simaroubaceae,Quassia indica,(Gaertn.) Noot.,no,LC,yes
Sladeniaceae,Ficalhoa laurifolia,Hiern,no,LC,yes
Solanaceae,Discopodium eremanthum,Chiov.,no,NE,yes
Solanaceae,Discopodium penninervium,Hochst.,no,LC,yes
Solanaceae,Solanum aculeastrum,Dunal,no,LC,yes
Solanaceae,Solanum arundo,Mattei,no,NE,no
Solanaceae,Solanum dennekense,Dammer,no,LC,yes
Solanaceae,Solanum giganteum,Jacq.,no,LC,yes
Solanaceae,Solanum phoxocarpum,Voronts.,no,LC,yes
Solanaceae,Solanum schliebenii,Werderm.,yes,EN,yes
Stilbaceae,Halleria lucida,L.,no,LC,yes
Stilbaceae,Nuxia congesta,R.Br. ex Fresen.,no,LC,yes
Stilbaceae,Nuxia floribunda,Benth.,no,LC,yes
Stilbaceae,Nuxia oppositifolia,(Hochst.) Benth.,no,LC,yes
Surianaceae,Suriana maritima,L.,no,LC,yes
Tamaricaceae,Tamarix nilotica,(Ehrenb.) Bunge,no,LC,yes
Thymelaeaceae,Dais cotinifolia,L.,no,LC,yes
Thymelaeaceae,Dicranolepis usambarica,Gilg,no,NE,yes
Thymelaeaceae,Gnidia lamprantha,Gilg,no,NE,yes
Thymelaeaceae,Lasiosiphon glaucus,Fresen.,no,LC,yes
Thymelaeaceae,Peddiea fischeri,Engl.,no,LC,yes
Thymelaeaceae,Peddiea polyantha,Gilg,no,NE,no
Thymelaeaceae,Peddiea puberula,Domke,yes,NE,no
Thymelaeaceae,Peddiea subcordata,Domke,yes,NE,no
Thymelaeaceae,Peddiea thulinii,Temu,yes,NE,no
Ulmaceae,Chaetachme aristata,Planch.,no,LC,yes
Urticaceae,Myrianthus arboreus,P.Beauv.,no,LC,yes
Urticaceae,Myrianthus holstii,Engl.,no,LC,yes
Urticaceae,Obetia radula,(Baker) Baker ex B.D.Jacks.,no,LC,yes
Urticaceae,Pouzolzia mixta,Solms,no,LC,yes
Velloziaceae,Xerophyta spekei,Baker,no,NE,no
Verbenaceae,Lippia abyssinica,(Otto & A.Dietr.) Cufod.,no,NE,no
Violaceae,Rinorea angustifolia,(Thouars) Baill.,no,LC,yes
Violaceae,Rinorea arborea,(Thouars) Baill.       ,no,LC,yes
Violaceae,Rinorea brachypetala,(Turcz.) Kuntze,no,NE,yes
Violaceae,Rinorea dentata,(P.Beauv.) Kuntze,no,NE,yes
Violaceae,Rinorea elliptica,(Oliv.) Kuntze,no,NE,yes
Violaceae,Rinorea ferruginea,Engl.,no,NE,yes
Violaceae,Rinorea ilicifolia,(Welw. ex Oliv.) Kuntze,no,LC,yes
Violaceae,Rinorea oblongifolia,(C.H.Wright) C.Marquand ex Chipp,no,NE,yes
Violaceae,Rinorea scheffleri,Engl.,yes,NE,no
Violaceae,Rinorea squamosa,(Boivin ex Tul.) Baill.,no,LC,yes
Violaceae,Rinorea welwitschii,(Oliv.) Kuntze,no,LC,yes
Vitaceae,Rhoicissus revoilii,Planch.,no,LC,yes
Vitaceae,Rhoicissus tridentata,(L.f.) Wild & R.B.Drumm.,no,LC,yes
Zamiaceae,Encephalartos hildebrandtii,A.Braun & C.D.Bouché,no,NT,yes
Zamiaceae,Encephalartos kanga,Pócs & Q.Luke,yes,CR,yes
Zamiaceae,Encephalartos kisambo,Faden & Beentje,no,EN,yes
Zamiaceae,Encephalartos sclavoi,"De Luca, D.W.Stev. & A.Moretti",yes,CR,yes
Zygophyllaceae,Balanites aegyptiaca,(L.) Delile,no,LC,yes
Zygophyllaceae,Balanites glabra,Mildbr. & Schltr.,no,LC,yes
Zygophyllaceae,Balanites maughamii,Sprague,no,LC,yes
Zygophyllaceae,Balanites pedicellaris,Mildbr. & Schltr.,no,LC,yes
